country,category,equipment,equipment_origin,text,source
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"38, destroyed",https://i.postimg.cc/cCdrjdTk/1030-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"14, captured",https://i.postimg.cc/cJBfnqWr/676.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"73, destroyed",https://i.postimg.cc/d1bh52Sd/bmmp.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"245, destroyed",https://i.postimg.cc/d1cVgJ4P/1059-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"137, destroyed",https://i.postimg.cc/d347mdTD/12.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"28, destroyed",https://i.postimg.cc/dQ7HcyY7/bmp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"20, destroyed",https://i.postimg.cc/dQCjCzmb/1006-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"73, captured",https://i.postimg.cc/dQy18GgD/b1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"12, captured",https://i.postimg.cc/fRK9ddR5/b316bmp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"216, destroyed",https://i.postimg.cc/fRjbDnRP/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"66 and 67, destroyed",https://i.postimg.cc/fTmYsJJb/54f.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"233, destroyed",https://i.postimg.cc/fbwWD8Yk/1047-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"60, destroyed",https://i.postimg.cc/fyY13NNs/1034-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"261, destroyed",https://i.postimg.cc/g0x3PDvQ/1004-bmd2-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"196, destroyed",https://i.postimg.cc/gc3GxLMQ/1001.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"71, captured",https://i.postimg.cc/gcXCN37v/367.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"13, destroyed",https://i.postimg.cc/gkTGLLWz/985.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"221, destroyed",https://i.postimg.cc/gkxRLbgp/1002.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"51, destroyed",https://i.postimg.cc/h4VCnDsZ/33188.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"279, destroyed",https://i.postimg.cc/hGgrL8RB/5414.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"15, destroyed",https://i.postimg.cc/hPWjt8Fk/443.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"25, captured",https://i.postimg.cc/hPrZSFY9/4g.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"32, captured",https://i.postimg.cc/hjwj83TY/3329.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"126, captured",https://i.postimg.cc/htf0Mnd5/1028-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"13, captured",https://i.postimg.cc/hvfDVh3C/ff9.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"17, captured",https://i.postimg.cc/j2mkzqf0/BMP22.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"226, destroyed",https://i.postimg.cc/j2tZgYMQ/1005-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"76, captured",https://i.postimg.cc/j53xY9qG/1004-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"21, captured",https://i.postimg.cc/j5T64qPp/b5.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"17, abandoned",https://i.postimg.cc/j5V9Qbx5/ab9.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"225, destroyed",https://i.postimg.cc/jS4qmHqH/1004-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"22, destroyed",https://i.postimg.cc/jSsg42Dg/213.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"173, destroyed",https://i.postimg.cc/jd7rmXnz/d32.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"72, captured",https://i.postimg.cc/jjHkGMmr/1004-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"161 and 162, destroyed",https://i.postimg.cc/jjTJPCnj/35.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"235, destroyed",https://i.postimg.cc/jjzfk3t5/1049-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"105, destroyed",https://i.postimg.cc/k43gSSGK/bbmpp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"241, destroyed",https://i.postimg.cc/k562k1C8/1055-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"38, captured",https://i.postimg.cc/k5fP00Cg/65.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"133, destroyed",https://i.postimg.cc/k5kjWpwg/1042-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"186, destroyed",https://i.postimg.cc/kGXzqNJk/877.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"189, destroyed",https://i.postimg.cc/kMNTpbxp/3-RH595-Lt-jpg-medium.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"174, destroyed",https://i.postimg.cc/kghp79bw/1012.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"31, destroyed",https://i.postimg.cc/m2bRRf7L/5g.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"14, destroyed",https://i.postimg.cc/mDcppvGx/1f7.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"8, captured",https://i.postimg.cc/mg4BymXV/1036-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"87, captured",https://i.postimg.cc/mgXJn4Np/1003-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"10, captured",https://i.postimg.cc/mgfNxnjn/21.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"191 and 192, destroyed",https://i.postimg.cc/nLbYPTZR/1013.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"61, captured",https://i.postimg.cc/nLhQZ8jN/1019.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"34, captured",https://i.postimg.cc/nM8Y2FvN/44f.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"76, destroyed",https://i.postimg.cc/nc8BHDGM/bmp22222222222.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"152, destroyed",https://i.postimg.cc/nhfmmrS6/d32.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"267, destroyed",https://i.postimg.cc/nrF1xG2R/1031-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"270, destroyed",https://i.postimg.cc/nrNx54P2/1018-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"283, destroyed",https://i.postimg.cc/nrqkK6Kk/1027-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"214, destroyed",https://i.postimg.cc/nzmMKHkw/1005-unkn-bmp.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"217, destroyed",https://i.postimg.cc/pLnSBWBr/1005-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"123, captured",https://i.postimg.cc/pV0zY9sx/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"66, captured",https://i.postimg.cc/pVZrGVkh/Screenshot-9012.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"122, captured",https://i.postimg.cc/pX4j4wN6/1006-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"35, captured",https://i.postimg.cc/pX5ybwBC/v2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"229, destroyed",https://i.postimg.cc/pXhxRsN0/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"134, destroyed",https://i.postimg.cc/pdYJ6y6q/jv-Ex-Doh-I-jpg-large.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"246, destroyed",https://i.postimg.cc/pdwmxfVS/1060-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"5, damaged and captured",https://i.postimg.cc/q7PzsbP6/1012.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"125, captured",https://i.postimg.cc/qBxQvjrj/1027-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"78, captured",https://i.postimg.cc/qM4Xwpmm/1008-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"164, destroyed",https://i.postimg.cc/qMCtF28R/36.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"150, destroyed",https://i.postimg.cc/qMqytDx6/dd0.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"30, abandoned",https://i.postimg.cc/qR49PRwf/5540.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"9, damaged and abandoned",https://i.postimg.cc/rF84w7J1/fsl.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"92, destroyed",https://i.postimg.cc/rFNPDjP9/bbmmp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"62, captured",https://i.postimg.cc/rFNcNHSz/1005.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"33, destroyed",https://i.postimg.cc/rmjBhWPy/5y5.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"215, destroyed",https://i.postimg.cc/rsCmbQ71/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"90, captured",https://i.postimg.cc/rssy7FFV/1012-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"125, destroyed",https://i.postimg.cc/rwDKwdp4/bmp222222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"142, destroyed",https://i.postimg.cc/s2d2WK0w/2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"42, captured",https://i.postimg.cc/sDb7rVKc/87.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"159, destroyed",https://i.postimg.cc/sDryZ9Ty/f1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"242, destroyed",https://i.postimg.cc/sXT4wH4W/1056-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"37, captured",https://i.postimg.cc/sggyDf2R/fss.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"167, destroyed",https://i.postimg.cc/sx5Z6kcp/m9.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"30, destroyed",https://i.postimg.cc/sxpLZX17/44f1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"163, destroyed",https://i.postimg.cc/t4J9fb0z/876.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"146, destroyed",https://i.postimg.cc/t4fBNnhr/326.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"142, captured",https://i.postimg.cc/tCyCh0gG/1008-brm-1k.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"65, captured",https://i.postimg.cc/tJ0ZVgRD/6662.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"16, destroyed",https://i.postimg.cc/tJXqrWt2/5y8.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"112, destroyed",https://i.postimg.cc/tTj3qQ2W/1037-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"41, captured",https://i.postimg.cc/tgBqdBfm/776.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"266, destroyed",https://i.postimg.cc/tgLXSCD4/1014-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"11, damaged and abandoned",https://i.postimg.cc/vBy9TRg0/77699.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"7, destroyed",https://i.postimg.cc/vHXP8qy9/65.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"49 and 50, destroyed",https://i.postimg.cc/vTdWjXkN/355.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"25, destroyed",https://i.postimg.cc/vTjwtt3s/b2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"35, destroyed",https://i.postimg.cc/vZpbpC2m/415.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"19, destroyed",https://i.postimg.cc/vm4hHy4D/f23a.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"28, abandoned",https://i.postimg.cc/vmzFcYFS/4311.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"36, captured",https://i.postimg.cc/wBPTB1rR/d21.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"232, destroyed",https://i.postimg.cc/wBf1rCn9/1046-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"127, destroyed",https://i.postimg.cc/wMFP8044/f1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"156, destroyed",https://i.postimg.cc/wMMvydQ7/43f1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"179, 180, 181, 182 and 183, destroyed",https://i.postimg.cc/wMprp4rM/4433.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"258, destroyed",https://i.postimg.cc/wjB5K0YL/1007-bmp1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"32, destroyed",https://i.postimg.cc/wxFtfg1F/jo.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"43, captured",https://i.postimg.cc/wxZ1QZMS/43f.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"19, captured",https://i.postimg.cc/x1VhM1QC/321.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"79, destroyed",https://i.postimg.cc/x8mxhn6r/1000.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"264 and 265, destroyed",https://i.postimg.cc/xCJX84pc/1010-bmp2-2x.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"136, destroyed",https://i.postimg.cc/xT1NjsWm/11.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"277 and 278, destroyed",https://i.postimg.cc/xTzyBp0Q/185.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"177 and 178, destroyed",https://i.postimg.cc/xdhHqxbn/1004.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"7, damaged and captured",https://i.postimg.cc/y80rBVY6/469.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"201, destroyed",https://i.postimg.cc/yNZDncTJ/1007.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"74, destroyed",https://i.postimg.cc/yNrgZ4mL/bmmmppp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"248, destroyed",https://i.postimg.cc/yYNS2Mgs/1002-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"13, abandoned",https://i.postimg.cc/yYm1frDk/54.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"17, destroyed",https://i.postimg.cc/ydzX833d/f46.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"101, captured",https://i.postimg.cc/zBdymHxd/1011-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"8, abandoned",https://i.postimg.cc/zBg2tRx0/436.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"63, captured",https://i.postimg.cc/zBkr0pBS/1006.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"55, captured",https://i.postimg.cc/zDWm7gjd/5g8.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"113, destroyed",https://i.postimg.cc/zGqYgVvc/1038-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"168, destroyed",https://i.postimg.cc/zXrg9gNr/f3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"68, destroyed",https://i.postimg.cc/zvB5NG1f/b11.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"29, captured",https://i.postimg.cc/zvvMssWV/221.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"286, destroyed",https://postimg.cc/9rysYvDZ
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"23, captured",https://postimg.cc/F7dqnk1v
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"24, destroyed",https://postimg.cc/XBC00RJW
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"211, destroyed",https://postimg.cc/k2JswJBY
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"93, destroyed",https://postimg.cc/mtqwGP2m
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"83, destroyed",https://postimg.cc/phZCNkpj
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"257, destroyed",https://postimg.cc/wydhNQq8
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"4, damaged and abandoned",https://postlmg.cc/XXqxFmgP
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"29, destroyed",https://postlmg.cc/jny01hRh
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"97, destroyed",https://twitter.com/Blue_Sauron/status/1544419526674186241
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"77, captured",https://twitter.com/Danspiun/status/1563617152309297153
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"250, destroyed",https://twitter.com/Danspiun/status/1565098137710014465
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"4, damaged",https://twitter.com/Danspiun/status/1565338559099600896
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"100, captured",https://twitter.com/Danspiun/status/1570838412831363073
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"111, destroyed",https://twitter.com/RALee85/status/1512530504104431620
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"197 and 198, destroyed",https://twitter.com/RALee85/status/1537329940651294720
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"205, 206 and 207, destroyed",https://twitter.com/RALee85/status/1544721320658755588
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"44 and 45, destroyed",https://twitter.com/UAWeapons/status/1505490721989611524
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"64, destroyed",https://twitter.com/UAWeapons/status/1506665767206592516
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"116, destroyed",https://twitter.com/UAWeapons/status/1513627748035698692
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"171 and 172, destroyed",https://twitter.com/UAWeapons/status/1525957529775259649
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"175, destroyed",https://twitter.com/UAWeapons/status/1527399072973430788
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"4, damaged and captured",https://twitter.com/UAWeapons/status/1527761851441881089
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"184, destroyed",https://twitter.com/UAWeapons/status/1529500592900648964
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"185, destroyed",https://twitter.com/UAWeapons/status/1529815678961737728
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"59, captured",https://twitter.com/UAWeapons/status/1533783291618279424
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"188, destroyed",https://twitter.com/UAWeapons/status/1534146081545666560
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"231, destroyed",https://twitter.com/UAWeapons/status/1534149081534238720
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"199 and 200, destroyed",https://twitter.com/UAWeapons/status/1536726507061751808
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"10, damaged and abandoned",https://twitter.com/UAWeapons/status/1536726507061751808
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"202, destroyed",https://twitter.com/UAWeapons/status/1542986188100886529
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"151, destroyed",https://twitter.com/UAWeapons/status/1543194344680820739
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"47, captured",https://twitter.com/UAWeapons/status/1543285590979903489
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"203, destroyed",https://twitter.com/UAWeapons/status/1543979310171684864
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"1, damaged",https://twitter.com/UAWeapons/status/1543979310171684864
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"104, destroyed",https://twitter.com/UAWeapons/status/1544038986825584641
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"208 and 209, destroyed",https://twitter.com/UAWeapons/status/1545075270826299394
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"58, captured",https://twitter.com/UAWeapons/status/1545124224095977473
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"60, captured",https://twitter.com/UAWeapons/status/1548761196542689280
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"106, destroyed",https://twitter.com/UAWeapons/status/1551980952653537281
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"213, destroyed",https://twitter.com/UAWeapons/status/1552351996178567170
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"218, destroyed",https://twitter.com/UAWeapons/status/1557060882420887552
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"3, damaged",https://twitter.com/UAWeapons/status/1560014804869414916
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"74 and 75, captured",https://twitter.com/UAWeapons/status/1562820655862599683
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"249, destroyed",https://twitter.com/UAWeapons/status/1565032213250457601
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"251, destroyed",https://twitter.com/UAWeapons/status/1565735113203367936
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"253, 254 and 255, destroyed",https://twitter.com/UAWeapons/status/1565987384818368512
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"80, captured",https://twitter.com/UAWeapons/status/1566029127773200387
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"81 and 82, captured",https://twitter.com/UAWeapons/status/1566036414084546560
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"256, destroyed",https://twitter.com/UAWeapons/status/1566128424485273600
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"260, destroyed",https://twitter.com/UAWeapons/status/1566519627890544640
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"83, damaged and captured",https://twitter.com/UAWeapons/status/1566915724031008769
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"84, captured",https://twitter.com/UAWeapons/status/1567468458580889600
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"268 and 269, destroyed",https://twitter.com/UAWeapons/status/1567956407768547328
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"86, damaged and captured",https://twitter.com/UAWeapons/status/1567956407768547328
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"93, captured",https://twitter.com/UAWeapons/status/1568342410043826177
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"102, captured",https://twitter.com/UAWeapons/status/1568887483093422080
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"99, captured",https://twitter.com/UAWeapons/status/1568899212976201728
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"98, captured",https://twitter.com/UAWeapons/status/1568899223139110913
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"110, 111 and 112, captured",https://twitter.com/UAWeapons/status/1568899233314381824
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"103, 104, 105, 106, 107, 108 and 109, captured",https://twitter.com/UAWeapons/status/1568899257771384832
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"272, destroyed",https://twitter.com/UAWeapons/status/1568966160808386560
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"273, destroyed",https://twitter.com/UAWeapons/status/1569042031971819520
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"116, captured",https://twitter.com/UAWeapons/status/1569057880027832327
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"113, 114 and 115, captured",https://twitter.com/UAWeapons/status/1569058662869516289
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"118, captured",https://twitter.com/UAWeapons/status/1569229421495701507
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"275, destroyed",https://twitter.com/UAWeapons/status/1569295685689954305
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"274, destroyed",https://twitter.com/UAWeapons/status/1569335718853640195
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"117, captured",https://twitter.com/UAWeapons/status/1569402445062627330
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"119, captured",https://twitter.com/UAWeapons/status/1569427484025946113
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"276, destroyed",https://twitter.com/UAWeapons/status/1569739016995569664
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"120 and 121, captured",https://twitter.com/UAWeapons/status/1569739016995569664
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"131, captured",https://twitter.com/UAWeapons/status/1569973201358176258
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"130, captured",https://twitter.com/UAWeapons/status/1570057618961350656
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"132, captured",https://twitter.com/UAWeapons/status/1570137029349883904
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"135 and 136, captured",https://twitter.com/UAWeapons/status/1570152367915692033
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"133 and 134, captured",https://twitter.com/UAWeapons/status/1570152375238950912
